"Local","Quest","Arquivo","Linha","Tipo","Requisito","Storage","Item","Quantidade","Level","NPC","Teleport","Porta","Lever","ActionId","UniqueId","ConsequenciaAtual","BypassExistente","RequisitoNovo","Proposta","QuestPreservada"
"forgotten_knowledge/actions_bird_cage","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_bird_cage.lua","18","A_QUEST_ACCESS_GATE","if player:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.BirdCounter) < 0 then","Storage.Quest.U11_02.ForgottenKnowledge.BirdCounter","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Ignorar requisito quando usado somente para acesso fisico.","True"
"forgotten_knowledge/actions_dragonking_zyrtarch","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_dragonking_zyrtarch.lua","37","A_QUEST_ACCESS_GATE","local storage = creature:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.DragonkingKilled)","Storage.Quest.U11_02.ForgottenKnowledge.DragonkingKilled","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Ignorar requisito quando usado somente para acesso fisico.","True"
"forgotten_knowledge/actions_forbidden_fruit","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_forbidden_fruit.lua","4","B_KEY_ACCESS","if player:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.ForbiddenFruit) >= 1 then -- this storage prevents fruit from being eaten again, it's proably used in some sort of secret yet to discover in cipsoft's tibia","Storage.Quest.U11_02.ForgottenKnowledge.ForbiddenFruit","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir passagem sem chave; nao entregar nem consumir chave.","True"
"forgotten_knowledge/actions_fount","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_fount.lua","3","PRESERVE_REWARD_OR_PROGRESS","if player:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.Phial) >= 1 then","Storage.Quest.U11_02.ForgottenKnowledge.Phial","","","","","False","False","False","","","Nega uso ou passagem.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"forgotten_knowledge/actions_frozen_horror","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_frozen_horror.lua","31","A_QUEST_ACCESS_GATE","if Game.getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.HorrorKilled) >= 1 then","Storage.Quest.U11_02.ForgottenKnowledge.HorrorKilled","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Ignorar requisito quando usado somente para acesso fisico.","True"
"forgotten_knowledge/actions_frozen_horror","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_frozen_horror.lua","43","A_QUEST_ACCESS_GATE","local storage = creature:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.HorrorKilled)","Storage.Quest.U11_02.ForgottenKnowledge.HorrorKilled","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Ignorar requisito quando usado somente para acesso fisico.","True"
"forgotten_knowledge/actions_girl_picture","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_girl_picture.lua","3","B_KEY_ACCESS","if player:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.GirlPicture) >= 1 then","Storage.Quest.U11_02.ForgottenKnowledge.GirlPicture","","","","","False","False","False","","","Nega uso ou passagem.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir passagem sem chave; nao entregar nem consumir chave.","True"
"forgotten_knowledge/actions_lady_tenebris","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_lady_tenebris.lua","25","A_QUEST_ACCESS_GATE","local storage = creature:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.LadyTenebrisKilled)","Storage.Quest.U11_02.ForgottenKnowledge.LadyTenebrisKilled","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Ignorar requisito quando usado somente para acesso fisico.","True"
"forgotten_knowledge/actions_lantern","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_lantern.lua","14","A_QUEST_ACCESS_GATE","if not player:getStorageValue(23734) == 1 then","","getId() == 23734","","","","False","False","False","","","Nega uso ou passagem.","True","Sem requisito de quest/storage/item para acesso fisico.","Liberado pela camada central de exploracao livre; storage/progresso/reward preservados.","True"
"forgotten_knowledge/actions_lantern","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_lantern.lua","23","B_KEY_ACCESS","elseif not player:getItemById(23733, true) then","","getItemById(23733","","","","False","True","False","","","Nega uso ou passagem.","True","Sem requisito de quest/storage/item para acesso fisico.","Liberado pela camada central de exploracao livre; storage/progresso/reward preservados.","True"
"forgotten_knowledge/actions_lloyd","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_lloyd.lua","37","A_QUEST_ACCESS_GATE","local storage = creature:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.LloydKilled)","Storage.Quest.U11_02.ForgottenKnowledge.LloydKilled","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Ignorar requisito quando usado somente para acesso fisico.","True"
"forgotten_knowledge/actions_old_desk","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_old_desk.lua","3","B_KEY_ACCESS","if player:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.SilverKey) >= 1 then","Storage.Quest.U11_02.ForgottenKnowledge.SilverKey","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir passagem sem chave; nao entregar nem consumir chave.","True"
"forgotten_knowledge/actions_old_desk","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_old_desk.lua","7","PRESERVE_REWARD_OR_PROGRESS","if player:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.GirlPicture) >= 1 then","Storage.Quest.U11_02.ForgottenKnowledge.GirlPicture","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"forgotten_knowledge/actions_old_desk","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_old_desk.lua","13","A_QUEST_ACCESS_GATE","if player:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.OldDesk) >= 1 then","Storage.Quest.U11_02.ForgottenKnowledge.OldDesk","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Ignorar requisito quando usado somente para acesso fisico.","True"
"forgotten_knowledge/actions_plant","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_plant.lua","369","C_QUEST_ITEM_ACCESS","local item = Tile(position):getItemById(itemId)","","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Criar bypass somente de passagem, sem item e sem alterar storage.","True"
"forgotten_knowledge/actions_plant","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_plant.lua","432","A_QUEST_ACCESS_GATE","if player:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.PlantCounter) < 0 then","Storage.Quest.U11_02.ForgottenKnowledge.PlantCounter","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Ignorar requisito quando usado somente para acesso fisico.","True"
"forgotten_knowledge/actions_plant","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_plant.lua","437","A_QUEST_ACCESS_GATE","if Game.getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.ActiveTree) >= 1 then","Storage.Quest.U11_02.ForgottenKnowledge.PlantCounter","itemid == 6180","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Ignorar requisito quando usado somente para acesso fisico.","True"
"forgotten_knowledge/actions_plant","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_plant.lua","441","A_QUEST_ACCESS_GATE","if player:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.PlantCounter) < 5 or player:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.BirdCounter) < 3 then","Storage.Quest.U11_02.ForgottenKnowledge.PlantCounter","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Ignorar requisito quando usado somente para acesso fisico.","True"
"forgotten_knowledge/actions_secret_wall","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_secret_wall.lua","4","B_KEY_ACCESS","if item.actionid == 24877 then","","","","","","True","True","False","actionid == 24877","","Bloqueia ou permite teleport/passagem.","True","Sem requisito de quest/storage/item para acesso fisico.","Liberado pela camada central de exploracao livre; storage/progresso/reward preservados.","True"
"forgotten_knowledge/actions_secret_wall","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_secret_wall.lua","8","B_KEY_ACCESS","if not doorAccessUnlocked and not player:getItemById(23738, true) then","Storage.Quest.U11_02.ForgottenKnowledge.SilverKey","getItemById(23738","","","","False","True","False","","","Nega uso ou passagem.","True","Sem requisito de quest/storage/item para acesso fisico.","Liberado pela camada central de exploracao livre; storage/progresso/reward preservados.","True"
"forgotten_knowledge/actions_secret_wall","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_secret_wall.lua","11","B_KEY_ACCESS","if not doorAccessUnlocked and (player:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.SilverKey) < 1 or not player:getItemById(23733, true)) then","Storage.Quest.U11_02.ForgottenKnowledge.SilverKey","getItemById(23733","","","","False","True","False","","","Nega uso ou passagem.","True","Sem requisito de quest/storage/item para acesso fisico.","Liberado pela camada central de exploracao livre; storage/progresso/reward preservados.","True"
"forgotten_knowledge/actions_servants_mechanism","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_servants_mechanism.lua","10","H_USE_ITEM_OR_LEVER_ACCESS","if Game.getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.MechanismDiamond) < 1 then","Storage.Quest.U11_02.ForgottenKnowledge.MechanismDiamond","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Bypass de acesso sem simular uso, consumir item ou avancar quest.","True"
"forgotten_knowledge/actions_servants_mechanism","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_servants_mechanism.lua","16","H_USE_ITEM_OR_LEVER_ACCESS","if Game.getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.MechanismGolden) < 1 then","Storage.Quest.U11_02.ForgottenKnowledge.MechanismGolden","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Bypass de acesso sem simular uso, consumir item ou avancar quest.","True"
"forgotten_knowledge/actions_servants_mechanism","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_servants_mechanism.lua","46","H_USE_ITEM_OR_LEVER_ACCESS","if Game.getStorageValue(lever.storage) >= 1 then","","itemid == 9125","","","","False","False","True","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Bypass de acesso sem simular uso, consumir item ou avancar quest.","True"
"forgotten_knowledge/actions_the_last_lore_keeper","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_the_last_lore_keeper.lua","39","A_QUEST_ACCESS_GATE","local storage = creature:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.LastLoreKilled)","Storage.Quest.U11_02.ForgottenKnowledge.LastLoreKilled","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Ignorar requisito quando usado somente para acesso fisico.","True"
"forgotten_knowledge/actions_the_thorn_knight","forgotten_knowledge","Server/data-global/scripts/quests/forgotten_knowledge/actions_the_thorn_knight.lua","30","A_QUEST_ACCESS_GATE","local storage = creature:getStorageValue(Storage.Quest.U11_02.ForgottenKnowledge.ThornKnightKilled)","Storage.Quest.U11_02.ForgottenKnowledge.ThornKnightKilled","","","","","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Ignorar requisito quando usado somente para acesso fisico.","True"
